,문화예술,스포츠,관광,취미오락,휴식,사회기타,여가비용,평일여가시간,휴일여가시간,평일여가충분도,휴일여가충분도,공공여가시설충분도,민간여가산업만족도,일과여가의균형_B,일과여가의균형_C,여가인식:삶의필수요건,여가인식:삶의영향력,성별 ,교육수준,배우자유무,주평균근무시간,여가생활만족도
6410,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.11764705882352941,0.5,0.375,1.0,1.0,1.0,4,4,5.0,5.333333333333333,0,1,4,4,W,A,Y,0.0,A
6411,0.09090909090909091,0.058823529411764705,0.4545454545454546,0.11764705882352941,0.5,0.375,1.0,1.0,1.0,4,4,4.5,4.666666666666667,1,0,4,4,W,A,N,1.0,A
6412,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.11764705882352941,0.625,0.5,3.0,1.0,1.0,4,4,5.0,3.6666666666666665,1,0,5,5,M,B,N,1.0,B
6420,0.2727272727272727,0.29411764705882354,0.18181818181818182,0.4117647058823529,0.5,0.375,1.0,1.0,1.0,7,7,4.0,7.0,1,0,6,6,W,B,Y,1.0,B
6421,0.2727272727272727,0.1764705882352941,0.09090909090909091,0.3529411764705882,0.375,0.5,4.0,1.0,5.0,4,6,5.0,6.0,1,0,6,5,W,B,N,1.0,B
6423,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.4117647058823529,0.375,0.5,4.0,2.0,4.0,5,5,5.0,6.0,1,0,6,6,M,B,N,1.0,B
6435,0.09090909090909091,0.4117647058823529,0.0,0.23529411764705882,0.375,0.25,4.0,1.0,1.0,5,5,5.5,5.333333333333333,0,0,5,5,M,A,N,1.0,A
6441,0.18181818181818182,0.058823529411764705,0.5454545454545454,0.47058823529411764,0.625,0.375,4.0,1.0,5.0,2,4,5.0,5.0,0,1,7,7,W,B,Y,0.0,A
6447,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.23529411764705882,0.375,0.375,3.0,1.0,2.0,3,3,4.0,4.333333333333333,0,0,7,7,M,B,Y,1.0,A
6453,0.09090909090909091,0.1764705882352941,0.36363636363636365,0.47058823529411764,0.625,0.5,1.0,2.0,4.0,4,4,4.0,4.0,0,1,5,4,M,B,N,1.0,A
6456,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.4117647058823529,0.625,0.5,1.0,3.0,5.0,4,4,4.0,4.0,0,1,5,5,M,A,N,0.0,B
6457,0.09090909090909091,0.11764705882352941,0.36363636363636365,0.47058823529411764,0.625,0.5,1.0,2.0,5.0,4,4,4.0,4.0,0,1,6,5,M,A,N,1.0,B
6458,0.09090909090909091,0.0,0.5454545454545454,0.4117647058823529,0.75,0.5,1.0,3.0,5.0,4,4,4.0,4.0,0,1,5,5,W,B,Y,0.0,A
6460,0.2727272727272727,0.058823529411764705,0.5454545454545454,0.5882352941176471,0.625,0.75,1.0,2.0,2.0,4,4,3.0,4.0,0,1,5,5,W,B,Y,0.0,A
6461,0.09090909090909091,0.29411764705882354,0.5454545454545454,0.6470588235294118,0.75,0.5,4.0,1.0,3.0,4,4,3.5,4.666666666666667,1,0,5,5,M,A,N,2.0,B
6463,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.4117647058823529,0.5,0.625,2.0,1.0,2.0,3,4,3.0,5.333333333333333,0,0,7,7,W,B,N,2.0,B
6464,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.5294117647058824,0.625,0.5,1.0,1.0,1.0,2,2,4.0,5.0,0,0,6,6,M,B,N,0.0,A
6466,0.18181818181818182,0.23529411764705882,0.4545454545454546,0.4117647058823529,0.375,0.5,1.0,1.0,2.0,5,6,6.0,5.0,0,0,6,5,M,A,N,3.0,B
6468,0.18181818181818182,0.11764705882352941,0.36363636363636365,0.3529411764705882,0.375,0.5,1.0,1.0,1.0,4,3,6.0,5.0,0,0,5,6,W,A,N,3.0,A
6470,0.18181818181818182,0.1764705882352941,0.7272727272727273,0.29411764705882354,0.5,0.5,1.0,1.0,1.0,4,5,6.0,5.333333333333333,1,0,6,5,W,B,Y,3.0,B
6472,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.23529411764705882,0.5,0.5,1.0,1.0,2.0,6,7,4.5,4.333333333333333,0,0,6,6,M,A,N,3.0,B
6474,0.18181818181818182,0.23529411764705882,0.36363636363636365,0.23529411764705882,0.375,0.25,1.0,1.0,1.0,5,5,5.0,4.333333333333333,1,0,5,6,M,B,N,0.0,B
6484,0.18181818181818182,0.23529411764705882,0.2727272727272727,0.29411764705882354,0.5,0.5,1.0,1.0,1.0,4,5,6.0,6.0,1,0,5,6,M,A,N,3.0,B
6486,0.2727272727272727,0.1764705882352941,0.2727272727272727,0.29411764705882354,0.375,0.5,1.0,1.0,1.0,5,5,5.5,5.0,1,0,5,6,W,B,N,2.0,B
6487,0.18181818181818182,0.23529411764705882,0.18181818181818182,0.29411764705882354,0.375,0.375,1.0,1.0,1.0,5,5,4.5,4.333333333333333,0,1,5,6,M,A,N,3.0,B
6489,0.09090909090909091,0.0,0.36363636363636365,0.3529411764705882,0.625,0.625,1.0,1.0,1.0,6,7,5.5,4.333333333333333,0,0,6,6,M,A,N,3.0,B
6490,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.3529411764705882,0.625,0.5,1.0,1.0,1.0,6,5,4.5,4.333333333333333,0,1,6,6,W,A,N,1.0,B
6492,0.18181818181818182,0.11764705882352941,0.4545454545454546,0.47058823529411764,0.875,0.625,4.0,1.0,2.0,3,4,6.0,6.333333333333333,0,0,7,7,W,B,N,1.0,B
6493,0.2727272727272727,0.11764705882352941,0.09090909090909091,0.3529411764705882,0.75,0.25,4.0,1.0,2.0,4,4,4.0,4.0,1,0,7,7,M,A,N,1.0,B
6494,0.18181818181818182,0.11764705882352941,0.4545454545454546,0.23529411764705882,0.5,0.5,2.0,3.0,4.0,4,5,4.0,5.333333333333333,0,0,7,7,W,A,Y,1.0,B
6496,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.1764705882352941,0.5,0.5,1.0,1.0,1.0,3,2,5.0,5.0,1,0,6,6,W,A,Y,0.0,A
6497,0.18181818181818182,0.0,0.0,0.23529411764705882,0.5,0.375,2.0,1.0,1.0,4,4,6.0,5.0,0,1,5,5,W,B,N,0.0,A
6498,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.1764705882352941,0.625,0.375,1.0,1.0,1.0,4,3,6.0,6.0,1,0,4,4,M,A,N,2.0,A
6501,0.4545454545454546,0.4117647058823529,0.5454545454545454,0.7058823529411764,0.875,0.75,1.0,1.0,2.0,3,4,4.5,4.333333333333333,0,0,5,6,M,B,N,0.0,A
6505,0.2727272727272727,0.4117647058823529,0.4545454545454546,0.4117647058823529,1.0,0.625,3.0,1.0,2.0,2,4,3.5,3.3333333333333335,0,0,5,5,M,B,Y,1.0,A
6508,0.18181818181818182,0.23529411764705882,0.4545454545454546,0.47058823529411764,0.75,0.75,2.0,1.0,1.0,2,3,4.5,4.333333333333333,0,0,6,5,W,B,Y,0.0,A
6509,0.36363636363636365,0.23529411764705882,0.7272727272727273,0.47058823529411764,0.75,0.625,2.0,1.0,2.0,2,5,5.5,5.333333333333333,0,1,7,5,M,A,N,1.0,A
6510,0.5454545454545454,0.11764705882352941,0.4545454545454546,0.4117647058823529,0.5,0.375,3.0,1.0,2.0,3,4,5.5,4.666666666666667,1,0,5,4,W,B,N,0.0,A
6511,0.2727272727272727,0.23529411764705882,0.4545454545454546,0.5882352941176471,0.75,0.5,2.0,1.0,3.0,2,5,4.5,4.333333333333333,0,1,5,5,W,B,N,0.0,B
6519,0.2727272727272727,0.23529411764705882,0.6363636363636364,0.6470588235294118,0.875,0.5,1.0,1.0,2.0,4,4,3.0,7.0,0,1,7,7,W,B,Y,0.0,B
6520,0.18181818181818182,0.0,0.18181818181818182,0.23529411764705882,0.5,0.25,3.0,1.0,2.0,5,5,5.0,4.666666666666667,1,0,5,5,W,B,N,2.0,B
6521,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.1764705882352941,0.75,0.375,3.0,1.0,3.0,5,6,4.5,4.666666666666667,0,0,5,5,W,B,N,2.0,A
6523,0.09090909090909091,0.0,0.4545454545454546,0.058823529411764705,0.25,0.125,3.0,1.0,2.0,4,5,4.5,4.666666666666667,0,1,6,5,M,B,N,0.0,B
6524,0.09090909090909091,0.0,0.2727272727272727,0.11764705882352941,0.25,0.125,4.0,1.0,2.0,6,6,5.5,5.0,0,1,5,5,M,B,N,0.0,B
6525,0.18181818181818182,0.0,0.4545454545454546,0.23529411764705882,0.625,0.25,3.0,1.0,2.0,4,6,5.0,5.333333333333333,1,0,5,5,W,B,N,0.0,B
6527,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.1764705882352941,0.75,0.25,3.0,1.0,3.0,4,5,5.5,4.666666666666667,1,0,5,5,M,B,Y,1.0,B
6529,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.23529411764705882,0.5,0.375,3.0,1.0,2.0,4,5,3.0,4.666666666666667,0,0,7,4,W,B,N,3.0,B
6532,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.23529411764705882,0.375,0.375,1.0,1.0,2.0,4,5,3.5,3.6666666666666665,0,0,5,5,W,A,N,1.0,A
6533,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.3529411764705882,0.25,0.5,1.0,1.0,1.0,4,4,3.5,4.333333333333333,0,1,6,6,M,B,N,0.0,A
6534,0.09090909090909091,0.0,0.4545454545454546,0.29411764705882354,0.5,0.5,2.0,1.0,2.0,5,5,2.0,4.666666666666667,0,1,6,5,W,B,Y,1.0,B
6536,0.09090909090909091,0.0,0.0,0.058823529411764705,0.375,0.125,1.0,1.0,1.0,4,5,3.0,5.666666666666667,0,0,6,6,W,B,N,1.0,A
6537,0.18181818181818182,0.0,0.18181818181818182,0.1764705882352941,0.375,0.125,2.0,1.0,2.0,3,6,3.5,5.333333333333333,0,0,7,6,W,B,N,1.0,B
6538,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.11764705882352941,0.25,0.125,2.0,1.0,2.0,4,5,3.0,5.333333333333333,0,0,6,6,M,B,N,1.0,A
6539,0.18181818181818182,0.0,0.09090909090909091,0.058823529411764705,0.375,0.125,1.0,1.0,2.0,2,5,3.5,4.333333333333333,0,0,7,7,W,B,N,1.0,A
6542,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.23529411764705882,0.375,0.375,1.0,1.0,2.0,4,4,5.0,5.0,0,0,5,7,M,B,Y,1.0,A
6544,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.5294117647058824,0.75,0.25,1.0,1.0,2.0,4,4,7.0,5.0,1,0,7,7,M,B,N,3.0,B
6547,0.09090909090909091,0.058823529411764705,0.0,0.23529411764705882,0.375,0.0,1.0,5.0,5.0,5,5,4.5,4.0,0,1,5,7,M,B,N,1.0,B
6549,0.18181818181818182,0.29411764705882354,0.4545454545454546,0.7647058823529411,0.625,0.375,4.0,2.0,5.0,7,7,3.5,5.0,1,0,7,7,W,A,N,2.0,B
6552,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.23529411764705882,0.375,0.5,1.0,1.0,2.0,6,6,6.0,5.0,0,1,6,7,M,B,N,2.0,B
6554,0.36363636363636365,0.5294117647058824,0.2727272727272727,0.5294117647058824,0.375,0.125,2.0,1.0,2.0,2,3,4.5,3.3333333333333335,1,0,6,4,M,A,N,0.0,B
6555,0.18181818181818182,0.3529411764705882,0.09090909090909091,0.23529411764705882,0.25,0.25,3.0,2.0,5.0,6,6,4.5,5.0,1,0,6,6,M,A,N,0.0,B
6558,0.18181818181818182,0.0,0.2727272727272727,0.23529411764705882,0.875,0.375,2.0,1.0,2.0,6,6,6.0,5.666666666666667,1,0,5,6,W,B,Y,1.0,B
6560,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.4117647058823529,0.875,0.375,2.0,1.0,2.0,4,4,6.5,5.666666666666667,0,1,6,6,W,B,N,1.0,B
6561,0.18181818181818182,0.23529411764705882,0.4545454545454546,0.23529411764705882,0.375,0.375,3.0,1.0,1.0,5,5,4.5,2.3333333333333335,0,1,6,6,W,B,Y,1.0,B
6562,0.18181818181818182,0.1764705882352941,0.09090909090909091,0.4117647058823529,0.625,0.375,3.0,1.0,1.0,5,5,3.0,2.3333333333333335,1,0,6,5,M,B,N,1.0,B
6563,0.4545454545454546,0.11764705882352941,0.18181818181818182,0.5294117647058824,0.5,0.25,3.0,1.0,1.0,4,5,4.5,2.0,1,0,5,5,W,B,N,0.0,B
6566,0.09090909090909091,0.29411764705882354,0.2727272727272727,0.47058823529411764,0.75,0.625,1.0,1.0,1.0,4,4,2.5,2.6666666666666665,1,0,6,6,W,B,N,1.0,B
6567,0.09090909090909091,0.3529411764705882,0.36363636363636365,0.4117647058823529,0.25,0.5,4.0,1.0,1.0,5,5,4.5,3.0,0,1,7,6,M,B,N,1.0,B
6569,0.18181818181818182,0.3529411764705882,0.4545454545454546,0.11764705882352941,0.75,0.25,2.0,2.0,1.0,6,6,5.0,4.666666666666667,0,0,6,6,W,B,Y,0.0,B
6570,0.18181818181818182,0.0,0.0,0.47058823529411764,0.75,0.5,2.0,1.0,1.0,5,5,6.0,6.333333333333333,1,0,5,5,W,B,N,1.0,A
6574,0.18181818181818182,0.11764705882352941,0.0,0.29411764705882354,0.5,0.375,4.0,1.0,1.0,5,5,4.5,3.6666666666666665,1,0,5,5,M,A,N,1.0,B
6579,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.29411764705882354,0.625,0.375,2.0,1.0,3.0,5,5,3.5,6.0,0,0,4,5,W,B,N,3.0,A
6581,0.09090909090909091,0.11764705882352941,0.5454545454545454,0.1764705882352941,0.625,0.375,4.0,1.0,1.0,3,3,3.5,6.0,0,0,7,7,M,B,Y,1.0,A
6582,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.875,0.375,3.0,1.0,2.0,3,4,4.0,4.0,1,0,6,5,W,A,N,3.0,B
6583,0.2727272727272727,0.0,0.09090909090909091,0.5882352941176471,0.625,0.5,2.0,1.0,2.0,3,4,3.5,4.0,1,0,7,7,W,B,Y,3.0,A
6592,0.18181818181818182,0.1764705882352941,0.5454545454545454,0.47058823529411764,0.625,0.625,2.0,3.0,5.0,6,7,5.5,6.0,0,1,6,6,M,B,N,1.0,B
6595,0.09090909090909091,0.058823529411764705,0.6363636363636364,0.47058823529411764,0.625,0.5,1.0,2.0,4.0,4,4,4.0,4.0,0,1,5,5,W,B,N,0.0,A
6597,0.09090909090909091,0.058823529411764705,0.4545454545454546,0.3529411764705882,0.75,0.5,1.0,3.0,5.0,4,4,4.0,4.0,0,1,5,4,W,B,N,1.0,A
6602,0.09090909090909091,0.058823529411764705,0.5454545454545454,0.4117647058823529,0.75,0.5,3.0,4.0,5.0,4,4,4.0,4.0,0,1,6,4,W,B,N,0.0,B
6605,0.09090909090909091,0.0,0.5454545454545454,0.3529411764705882,0.75,0.5,1.0,3.0,5.0,4,4,4.0,4.0,0,1,5,4,W,B,Y,0.0,A
6607,0.09090909090909091,0.058823529411764705,0.4545454545454546,0.4117647058823529,0.625,0.5,1.0,3.0,4.0,4,4,4.0,4.0,0,1,5,4,M,B,N,1.0,A
6608,0.09090909090909091,0.0,0.2727272727272727,0.29411764705882354,1.0,0.375,2.0,2.0,1.0,4,2,5.0,6.0,0,0,6,7,W,B,Y,0.0,A
6610,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.47058823529411764,0.75,0.5,3.0,1.0,2.0,4,5,4.0,4.0,1,0,5,6,M,B,N,1.0,B
6614,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.5294117647058824,0.75,0.5,4.0,2.0,3.0,5,5,4.0,4.0,1,0,4,5,W,B,N,3.0,B
6617,0.09090909090909091,0.23529411764705882,0.18181818181818182,0.5882352941176471,0.625,0.5,3.0,1.0,2.0,4,5,5.5,4.0,0,0,6,7,M,B,N,0.0,B
6619,0.09090909090909091,0.0,0.4545454545454546,0.23529411764705882,0.625,0.625,4.0,2.0,3.0,5,4,4.0,4.0,0,0,5,5,W,A,Y,1.0,A
6620,0.2727272727272727,0.11764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.5,3.0,2.0,4.0,5,5,4.0,4.666666666666667,0,1,4,4,W,B,N,1.0,B
6624,0.09090909090909091,0.11764705882352941,0.0,0.4117647058823529,0.75,0.5,1.0,2.0,3.0,4,4,4.0,4.0,1,0,6,6,W,B,N,0.0,B
6625,0.09090909090909091,0.29411764705882354,0.0,0.47058823529411764,0.625,0.5,1.0,3.0,3.0,3,4,4.5,4.333333333333333,1,0,5,6,M,B,N,0.0,A
6626,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.23529411764705882,0.75,0.375,2.0,2.0,4.0,5,5,4.0,3.0,1,0,6,6,W,A,N,0.0,B
6628,0.2727272727272727,0.11764705882352941,0.18181818181818182,0.3529411764705882,0.625,0.375,3.0,1.0,2.0,5,6,3.5,5.0,1,0,5,5,M,A,N,1.0,B
6629,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.3529411764705882,0.75,0.375,3.0,1.0,3.0,5,5,3.5,4.0,1,0,6,6,M,A,N,1.0,B
6632,0.09090909090909091,0.058823529411764705,0.36363636363636365,0.29411764705882354,0.75,0.5,3.0,1.0,2.0,5,5,4.0,4.0,1,0,6,6,W,B,Y,0.0,B
6633,0.09090909090909091,0.0,0.18181818181818182,0.29411764705882354,0.625,0.375,2.0,1.0,2.0,6,6,4.0,4.0,1,0,5,5,W,B,N,0.0,B
6634,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.29411764705882354,0.625,0.5,2.0,1.0,3.0,5,5,4.0,4.0,1,0,6,6,W,B,N,1.0,B
6636,0.18181818181818182,0.11764705882352941,0.09090909090909091,0.4117647058823529,0.75,0.5,3.0,1.0,3.0,6,5,3.0,3.0,1,0,5,5,M,B,N,1.0,B
6639,0.18181818181818182,0.11764705882352941,0.09090909090909091,0.4117647058823529,0.625,0.5,3.0,1.0,5.0,5,7,4.0,4.0,0,1,5,5,W,A,N,1.0,B
6641,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.29411764705882354,0.875,0.5,4.0,1.0,2.0,5,5,3.0,3.0,1,0,6,6,M,B,N,1.0,B
6644,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.29411764705882354,0.625,0.375,3.0,1.0,2.0,5,5,4.0,4.0,0,1,5,5,W,B,Y,0.0,B
6645,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.4117647058823529,0.875,0.5,3.0,1.0,3.0,6,6,3.0,3.0,0,1,6,6,W,B,Y,1.0,B
6646,0.09090909090909091,0.058823529411764705,0.4545454545454546,0.23529411764705882,0.75,0.5,3.0,1.0,3.0,6,6,4.0,4.0,1,0,6,6,M,B,Y,2.0,B
6647,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.4117647058823529,0.625,0.5,3.0,1.0,3.0,6,6,2.0,3.0,1,0,5,5,M,A,N,2.0,B
6648,0.18181818181818182,0.11764705882352941,0.2727272727272727,0.3529411764705882,0.625,0.375,2.0,1.0,3.0,6,6,3.0,4.0,0,1,4,5,M,A,N,2.0,B
6652,0.18181818181818182,0.11764705882352941,0.6363636363636364,0.47058823529411764,0.75,0.625,4.0,3.0,4.0,6,6,4.0,4.333333333333333,0,1,5,5,W,B,Y,0.0,B
6653,0.09090909090909091,0.11764705882352941,0.4545454545454546,0.23529411764705882,0.75,0.5,3.0,3.0,3.0,6,6,4.0,5.333333333333333,0,0,6,7,W,B,Y,0.0,A
6654,0.09090909090909091,0.23529411764705882,0.18181818181818182,0.4117647058823529,0.625,0.375,3.0,4.0,5.0,6,7,2.0,4.666666666666667,0,1,6,7,M,B,N,0.0,A
6656,0.09090909090909091,0.23529411764705882,0.36363636363636365,0.3529411764705882,0.5,0.5,1.0,1.0,2.0,6,7,5.5,5.0,0,0,6,7,M,B,N,1.0,B
6660,0.09090909090909091,0.11764705882352941,0.2727272727272727,0.1764705882352941,0.625,0.625,1.0,1.0,2.0,4,7,6.5,5.333333333333333,0,0,6,6,W,B,N,1.0,B
6665,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.23529411764705882,0.375,0.25,1.0,1.0,2.0,7,7,4.5,4.333333333333333,0,0,5,5,M,B,N,1.0,A
6666,0.18181818181818182,0.1764705882352941,0.18181818181818182,0.29411764705882354,0.5,0.25,2.0,1.0,1.0,7,7,5.0,4.0,0,0,5,5,M,B,N,0.0,A
6667,0.18181818181818182,0.1764705882352941,0.2727272727272727,0.1764705882352941,0.375,0.25,1.0,1.0,1.0,6,6,5.5,5.0,0,1,7,7,M,B,N,0.0,B
6669,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.4117647058823529,0.5,0.375,1.0,1.0,1.0,5,7,4.5,4.333333333333333,0,0,5,6,W,B,N,1.0,A
6671,0.09090909090909091,0.0,0.2727272727272727,0.29411764705882354,0.5,0.375,1.0,1.0,2.0,5,7,4.5,4.0,0,0,4,4,W,A,Y,1.0,A
6672,0.09090909090909091,0.0,0.18181818181818182,0.11764705882352941,0.375,0.25,1.0,1.0,1.0,7,7,4.5,4.0,0,0,4,5,W,A,N,1.0,A
6673,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.1764705882352941,0.375,0.375,1.0,1.0,1.0,6,7,3.5,3.6666666666666665,0,0,4,5,M,B,Y,1.0,A
6674,0.09090909090909091,0.1764705882352941,0.2727272727272727,0.29411764705882354,0.5,0.375,1.0,1.0,2.0,7,7,4.0,4.0,0,0,4,5,M,B,N,1.0,A
6678,0.18181818181818182,0.23529411764705882,0.2727272727272727,0.3529411764705882,0.25,0.375,1.0,1.0,2.0,1,2,3.5,4.666666666666667,0,0,7,7,W,B,N,3.0,A
6683,0.09090909090909091,0.29411764705882354,0.18181818181818182,0.29411764705882354,0.625,0.5,3.0,1.0,1.0,4,4,5.5,5.333333333333333,0,0,5,5,M,B,N,2.0,A
6684,0.2727272727272727,0.1764705882352941,0.4545454545454546,0.23529411764705882,0.5,0.5,4.0,1.0,1.0,4,4,5.0,4.666666666666667,1,0,5,5,W,B,Y,1.0,B
6689,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.29411764705882354,0.125,0.25,1.0,2.0,3.0,4,5,3.5,4.0,0,0,6,6,W,B,N,0.0,B
6690,0.09090909090909091,0.0,0.18181818181818182,0.11764705882352941,0.25,0.25,1.0,2.0,2.0,2,2,3.5,4.333333333333333,1,0,6,7,W,B,Y,0.0,A
6691,0.09090909090909091,0.0,0.36363636363636365,0.11764705882352941,0.375,0.25,2.0,1.0,1.0,2,2,5.0,5.0,0,0,5,6,W,B,Y,1.0,B
6692,0.09090909090909091,0.11764705882352941,0.0,0.29411764705882354,0.125,0.375,2.0,2.0,3.0,5,6,4.5,6.0,0,0,7,7,M,B,N,1.0,B
6699,0.18181818181818182,0.058823529411764705,0.09090909090909091,0.058823529411764705,0.25,0.25,4.0,2.0,3.0,6,6,6.0,6.0,1,0,6,6,M,B,Y,1.0,B
6700,0.09090909090909091,0.0,0.09090909090909091,0.1764705882352941,0.25,0.25,3.0,2.0,2.0,6,6,5.5,6.0,1,0,7,6,M,B,Y,1.0,B
6702,0.18181818181818182,0.0,0.2727272727272727,0.23529411764705882,0.375,0.25,3.0,2.0,5.0,6,6,4.5,5.0,1,0,4,5,M,B,N,2.0,B
6703,0.18181818181818182,0.0,0.09090909090909091,0.058823529411764705,0.125,0.25,2.0,1.0,1.0,4,4,5.0,6.333333333333333,0,1,5,6,M,B,Y,0.0,B
6704,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.11764705882352941,0.25,0.125,2.0,2.0,2.0,5,5,4.0,6.0,0,0,4,5,M,A,Y,3.0,A
6707,0.18181818181818182,0.058823529411764705,0.18181818181818182,0.1764705882352941,0.5,0.125,4.0,1.0,4.0,5,6,4.0,5.0,1,0,4,5,M,B,Y,2.0,A
6708,0.18181818181818182,0.058823529411764705,0.0,0.29411764705882354,0.625,0.375,2.0,2.0,5.0,6,6,5.0,5.333333333333333,0,0,4,4,M,B,N,2.0,B
6711,0.09090909090909091,0.0,0.0,0.11764705882352941,0.25,0.125,1.0,2.0,5.0,6,6,5.0,5.0,1,0,4,6,M,B,N,2.0,A
6714,0.09090909090909091,0.1764705882352941,0.18181818181818182,0.47058823529411764,0.875,0.5,1.0,1.0,3.0,4,6,4.0,4.0,0,0,6,6,M,B,N,0.0,A
6718,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.23529411764705882,0.375,0.375,3.0,1.0,2.0,3,2,2.5,3.3333333333333335,1,0,6,6,W,B,N,0.0,A
6725,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.1764705882352941,0.875,0.375,1.0,1.0,3.0,7,7,4.0,5.0,0,0,6,6,W,B,Y,1.0,A
6730,0.09090909090909091,0.0,0.09090909090909091,0.058823529411764705,0.625,0.25,1.0,1.0,2.0,6,6,5.0,5.333333333333333,0,0,7,7,M,B,N,1.0,B
6732,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.058823529411764705,0.5,0.25,3.0,1.0,2.0,5,6,5.5,5.666666666666667,1,0,7,6,W,A,Y,0.0,B
6734,0.4545454545454546,0.1764705882352941,0.09090909090909091,0.5294117647058824,0.625,0.25,3.0,1.0,1.0,5,5,4.5,4.333333333333333,1,0,6,5,W,B,N,1.0,B
6735,0.2727272727272727,0.11764705882352941,0.0,0.23529411764705882,0.375,0.25,2.0,1.0,3.0,5,6,5.5,4.333333333333333,1,0,6,5,W,B,N,1.0,B
6739,0.36363636363636365,0.11764705882352941,0.2727272727272727,0.23529411764705882,0.5,0.25,2.0,1.0,2.0,7,6,4.5,4.333333333333333,0,0,6,6,W,B,N,2.0,B
6740,0.2727272727272727,0.3529411764705882,0.18181818181818182,0.3529411764705882,0.625,0.25,3.0,1.0,2.0,3,5,4.5,4.666666666666667,0,1,5,6,M,B,N,0.0,B
6742,0.09090909090909091,0.058823529411764705,0.18181818181818182,0.11764705882352941,0.375,0.25,2.0,1.0,2.0,3,5,3.0,3.3333333333333335,0,0,5,6,M,B,Y,2.0,A
6746,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.11764705882352941,0.25,0.25,1.0,1.0,2.0,4,4,3.0,3.0,0,0,5,5,W,B,N,0.0,B
6747,0.09090909090909091,0.11764705882352941,0.18181818181818182,0.1764705882352941,0.25,0.25,2.0,1.0,2.0,4,4,4.0,4.0,1,0,4,4,W,B,Y,0.0,A
6749,0.18181818181818182,0.11764705882352941,0.18181818181818182,0.1764705882352941,0.125,0.25,2.0,1.0,3.0,4,5,5.0,4.666666666666667,0,1,5,5,M,B,Y,2.0,B
6752,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.1764705882352941,0.125,0.125,2.0,2.0,2.0,5,5,5.0,4.333333333333333,1,0,5,5,W,B,N,1.0,B
6758,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.11764705882352941,0.125,0.375,3.0,2.0,2.0,4,5,4.0,4.0,0,1,5,5,W,B,Y,2.0,B
6761,0.09090909090909091,0.11764705882352941,0.09090909090909091,0.1764705882352941,0.125,0.25,2.0,1.0,2.0,5,5,5.5,5.0,0,1,5,5,M,B,Y,2.0,B
6762,0.09090909090909091,0.058823529411764705,0.09090909090909091,0.1764705882352941,0.125,0.25,1.0,1.0,2.0,4,4,5.0,4.666666666666667,1,0,5,4,W,A,Y,0.0,B
6764,0.09090909090909091,0.0,0.09090909090909091,0.058823529411764705,0.25,0.375,1.0,1.0,2.0,4,4,5.5,4.333333333333333,0,1,6,5,W,B,Y,0.0,B
6768,0.09090909090909091,0.058823529411764705,0.2727272727272727,0.11764705882352941,0.25,0.375,3.0,1.0,2.0,4,5,4.5,4.0,0,1,5,5,W,B,Y,2.0,B
